headache	include	migraine	X	migraine	distinguish from	headache
headache	diagnose as	migraine	>	migraine	describe as	headache
migraine	differ from	headache	X	headache	include	migraine
migraine	define as	headache	X	migraine	distinguish from	headache
migraine	cause	headache	>	migraine	have	headache
migraine	start with	aura	>	migraine	herald by	aura
migraine	refer to	headache	>	headache	resemble	migraine
headache	resemble	migraine	>	pain	suggest	migraine
headache	classify as	migraine	>	migraine	present as	headache
migraine	associate with	aura	>	migraine	begin with	aura
migraine	characterize by	pain	>	pain	be in	migraine
migraine	replace by	vertigo	>	vertigo	occur in	migraine
migraine	trigger by	food	>	food	precipitate	migraine
headache	differentiate from	migraine	X	migraine	think as	headache
headache	divide into	migraine	>	headache	suggest	migraine
migraine	describe as	headache	>	migraine	think as	headache
headache	confuse with	migraine	X	headache	diagnose as	migraine
headache	suggest	migraine	>	migraine	cause	pain
headache	classify as	migraine	>	migraine	define as	headache
headache	differentiate from	migraine	X	headache	suggest	migraine
migraine	characterise by	headache	>	headache	simulate	migraine
headache	divide into	migraine	>	migraine	think as	headache
pain	suggest	migraine	>	migraine	involve	pain
headache	resemble	migraine	>	migraine	consist of	headache
migraine	think as	headache	>	migraine	accompany by	headache
migraine	consist of	headache	>	migraine	associate with	headache
strain	cause	migraine	>	exercise	trigger	migraine
pain	be in	migraine	>	migraine	characterize by	pain
headache	simulate	migraine	>	pain	suggest	migraine
headache	diagnose as	migraine	>	migraine	present as	headache
migraine	describe as	headache	>	headache	resemble	migraine
migraine	refer to	headache	>	headache	classify as	migraine
migraine	associate with	headache	>	pain	be in	migraine
headache	divide into	migraine	>	pain	suggest	migraine
headache	diagnose as	migraine	>	migraine	characterize by	pain
headache	diagnose as	migraine	>	migraine	associate with	headache
migraine	present as	headache	>	headache	resemble	migraine
migraine	refer to	headache	>	pain	be in	migraine
migraine	consist of	headache	>	migraine	characterize by	pain
migraine	describe as	headache	>	headache	simulate	migraine
migraine	cause	pain	>	migraine	characterize by	pain
headache	suggest	migraine	>	migraine	associate with	headache
migraine	accompany by	nausea	>	nausea	accompany	migraine
headache	distinguish from	migraine	X	headache	include	migraine
migraine	accompany by	headache	>	migraine	associate with	pain
headache	confuse with	migraine	>	migraine	distinguish from	headache
migraine	consist of	aura	>	migraine	have	aura
headache	divide into	migraine	>	migraine	consist of	headache
migraine	characterize by	headache	>	migraine	characterize by	pain
migraine	consist of	aura	>	migraine	start with	aura
migraine	think as	headache	>	headache	simulate	migraine
food	precipitate	migraine	>	food	induce	migraine
headache	include	migraine	>	headache	diagnose as	migraine
migraine	refer to	headache	X	migraine	differ from	headache
neuralgia	confound with	migraine	>	migraine	confuse with	neuralgia
migraine	cause	pain	>	pain	suggest	migraine
migraine	accompany by	headache	>	pain	suggest	migraine
headache	divide into	migraine	>	migraine	involve	pain
migraine	refer to	headache	>	migraine	think as	headache
migraine	define as	headache	>	migraine	describe as	headache
headache	confuse with	migraine	>	headache	differ from	migraine
migraine	start with	aura	>	migraine	precede by	aura
migraine	distinguish from	headache	X	migraine	define as	headache
migraine	refer to	headache	X	headache	distinguish from	migraine
migraine	characterize by	headache	>	migraine	cause	headache
migraine	cause	pain	>	migraine	associate with	pain
migraine	cause	headache	>	pain	be in	migraine
migraine	associate with	aura	>	migraine	consist of	aura
headache	differ from	migraine	>	headache	distinguish from	migraine
migraine	accompany by	headache	>	migraine	characterize by	pain
headache	classify as	migraine	>	migraine	cause	headache
migraine	accompany by	headache	>	migraine	associate with	headache
headache	classify as	migraine	>	migraine	describe as	headache
migraine	refer to	headache	>	migraine	describe as	headache
headache	confuse with	migraine	>	migraine	differ from	headache
headache	include	migraine	>	migraine	characterize by	headache
headache	include	migraine	>	migraine	think as	headache
nausea	occur with	migraine	>	migraine	accompany with	nausea
headache	suggest	migraine	>	migraine	accompany by	headache
headache	divide into	migraine	X	migraine	distinguish from	headache
headache	mistake for	migraine	X	headache	include	migraine
migraine	differ from	headache	X	migraine	describe as	headache
headache	diagnose as	migraine	>	migraine	associate with	pain
migraine	refer to	headache	X	headache	mistake for	migraine
headache	diagnose as	migraine	>	headache	include	migraine
nausea	occur with	migraine	>	migraine	accompany by	nausea
migraine	distinguish from	headache	X	headache	classify as	migraine
headache	include	migraine	>	migraine	cause	headache
headache	divide into	migraine	>	migraine	characterise by	headache
migraine	define as	headache	>	migraine	present as	headache
migraine	define as	headache	>	migraine	think as	headache
nausea	associate with	migraine	>	migraine	accompany with	nausea
migraine	define as	headache	>	migraine	characterise by	headache
headache	diagnose as	migraine	>	headache	divide into	migraine
migraine	herald by	aura	>	migraine	consist of	aura
headache	mistake for	migraine	>	headache	confuse with	migraine
migraine	associate with	aura	>	migraine	have	aura
headache	diagnose as	migraine	>	headache	classify as	migraine
migraine	consist of	headache	>	headache	resemble	migraine
migraine	refer to	headache	X	headache	confuse with	migraine
migraine	herald by	aura	>	migraine	begin with	aura
headache	differentiate from	migraine	X	migraine	describe as	headache
migraine	describe as	headache	>	migraine	associate with	pain
headache	divide into	migraine	>	migraine	characterize by	headache
migraine	begin with	aura	>	migraine	precede by	aura
migraine	distinguish from	headache	>	migraine	differ from	headache
headache	diagnose as	migraine	>	pain	be in	migraine
migraine	think as	headache	>	migraine	define as	headache
migraine	describe as	headache	>	migraine	characterize by	pain
migraine	describe as	headache	X	headache	distinguish from	migraine
migraine	differ from	headache	>	headache	confuse with	migraine
migraine	present as	headache	>	headache	simulate	migraine
migraine	think as	headache	>	migraine	characterise by	headache
headache	resemble	migraine	>	migraine	cause	pain
headache	classify as	migraine	>	headache	divide into	migraine
